CNV Identifier	Chrmosome	Narrow Region Start	Narrow Region End	Wide Region Start	Wide Region End	Frequency	num_samples
37658	chrX	1730463	1730865	1730463	1730865	5.6	102
37663	chrX	1787729	1788040	1787729	1788040	7.61	146
37669	chrX	1858513	1858848	1858513	1858848	5.58	107
37673	chrX	1911075	1911675	1911075	1911675	10.53	202
37685	chrX	2292798	2294715	2292798	2294715	12.96	249
37693	chrX	2458455	2459477	2458455	2459477	10.69	205
37739	chrX	12434249	12436813	12434249	12436813	8.58	260
37747	chrX	16472177	16479250	16472177	16479250	11.63	265
37791	chrX	32644438	32645660	32644438	32645660	14.93	158
37806	chrX	35630894	35634356	35630894	35634356	12.78	267
37814	chrX	38386505	38387329	38386505	38387329	19.91	385
37816	chrX	39635829	39636131	39635829	39636131	6.77	130
37823	chrX	42512287	42513870	42512287	42513870	19.58	357
37843	chrX	48091693	48093075	48091693	48093075	19.8	380
37845	chrX	48500503	48502929	48500503	48502929	9.6	175
37873	chrX	66333798	66333972	66333798	66333972	32.27	620
37886	chrX	69731302	69735513	69731302	69735513	8.59	165
37893	chrX	71374960	71375516	71374960	71375516	14.96	287
37904	chrX	77121390	77123864	77121390	77123864	39.64	767
37907	chrX	77696851	77697450	77696851	77697450	43.03	827
37909	chrX	78921840	78925888	78921840	78925888	11.38	335
37912	chrX	78946417	78948864	78946417	78948864	15.54	302
37921	chrX	81042498	81043079	81042498	81043079	29.84	573
37925	chrX	81981932	81988524	81981932	81988524	9.67	186
37927	chrX	83796717	83796971	83796717	83796971	12.14	233
37943	chrX	86286770	86287224	86286770	86287224	27.36	525
37957	chrX	90283358	90284088	90283358	90284088	47.79	917
37968	chrX	93422544	93429070	93422544	93429070	12.31	257
37970	chrX	95050826	95051522	95050826	95051522	39.99	769
37971	chrX	95312498	95319091	95312498	95319091	11.79	215
38000	chrX	114542202	114544575	114542202	114544575	11.81	227
38023	chrX	118873966	118876561	118873966	118876561	24.8	476
38039	chrX	122951100	122952879	122951100	122952879	8.43	154
38040	chrX	122972808	122973684	122972808	122973684	12.92	248
38041	chrX	124115706	124116136	124115706	124116136	20.24	393
38060	chrX	131005330	131008690	131005330	131008690	7.39	135
38067	chrX	134161502	134162053	134161502	134162053	23.17	445
38077	chrX	137364741	137365191	137364741	137365191	9.06	165
38097	chrX	142181943	142182130	142181943	142182130	9.66	102
6197	chrX	144422220	144424392	144422220	144424392	6.48	134
38111	chrX	145943158	145943949	145943158	145943949	33.16	637
38117	chrX	146843674	146849812	146843674	146849812	12.15	277
38127	chrX	150293940	150295715	150293940	150295715	20.81	400
38148	chrX	154793049	154797579	154793049	154797579	19.35	402
37741	chrX	13477784	13482299	13477784	13482299	12.41	259
37795	chrX	32987059	32989258	32987059	32989258	15.85	445
37815	chrX	38583776	38589892	38583776	38589892	20.04	387
37855	chrX	55172759	55185568	55172759	55185568	16.2	350
37857	chrX	55701955	55710364	55701955	55710364	14.26	275
37860	chrX	56659686	56672135	56659686	56672135	9.6	185
37869	chrX	63728655	63734799	63728655	63734799	11.6	242
37880	chrX	67123752	67130268	67123752	67130268	31.11	359
37881	chrX	67128184	67130218	67128184	67130218	17.36	361
37903	chrX	76137628	76141022	76137628	76141022	12.22	255
37937	chrX	85604877	85610077	85604877	85610077	32.66	627
37942	chrX	86279050	86280136	86279050	86280136	26.06	300
37955	chrX	89578365	89580381	89578365	89580381	17.88	343
37959	chrX	91678138	91680098	91678138	91680098	7.08	136
37992	chrX	109938628	109942129	109938628	109942129	11.79	267
6176	chrX	115133890	115156033	115133890	115156033	22.87	209
38008	chrX	115134932	115155683	115134932	115155683	22.16	642
38025	chrX	119036582	119056774	119036582	119056774	11.93	249
6189	chrX	134869165	134880837	134869165	134880837	19.71	178
6190	chrX	134936991	134947878	134936991	134947878	22.59	204
38094	chrX	140476097	140479515	140476097	140479515	44.41	854
38101	chrX	143406908	143410134	143406908	143410134	19.82	381
38120	chrX	147509699	147511228	147509699	147511228	44.72	860
38126	chrX	150268172	150270794	150268172	150270794	6.31	122
6202	chrX	153409846	153460630	153409846	153460630	16.97	498
38151	chrX	154917652	154922307	154917652	154922307	27.4	500
37583	chrX	399277	399896	399277	399896	7.52	137
37922	chrX	81096550	81102862	81096550	81102862	24.35	468
37964	chrX	92795856	92801671	92795856	92801671	26.14	827
6182	chrX	120006512	120123897	120006512	120123897	17.24	507
38044	chrX	126054438	126250727	126054438	126250727	8.62	253
38045	chrX	126597630	126602450	126597630	126602450	11.65	343
38052	chrX	128500447	128502487	128500447	128502487	17.23	331
38144	chrX	154790186	154803320	154790186	154803320	7.72	142
37840	chrX	47880294	47952112	47880294	47952112	8.92	264
38171	chrY	24510518	24516989	24510518	24516989	6.18	129
38170	chrY	24361866	24465171	24361866	24465171	17.49	365
6209	chrY	25531837	25618249	25531837	25618249	8.11	238
38175	chrY	25853189	26146959	25853189	26146959	11.64	133
Amp_1	chr1	303790	473168	303790	473168	0.052632	2
Amp_2	chr1	697204	761558	697204	761558	0.052632	2
Amp_3	chr1	2234962	3175217	2234962	3175217	0.052632	2
Amp_4	chr1	12907016	12963802	12907016	12963802	0.052632	2
Amp_5	chr1	16966014	16997276	16966014	16997276	0.052632	2
Amp_6	chr1	16997277	17009652	16997277	17009652	0.052632	2
Amp_7	chr1	17009653	17188140	17009653	17188140	0.078947	3
Amp_8	chr1	17188141	17244171	17188141	17244171	0.131579	5
Amp_9	chr1	17244172	17260604	17244172	17260604	0.105263	4
Amp_10	chr1	17260605	17269059	17260605	17269059	0.078947	3
Amp_11	chr1	25591825	25592380	25591825	25592380	0.052632	2
Amp_12	chr1	25592381	25592900	25592381	25592900	0.078947	3
Amp_13	chr1	25592901	25658191	25592901	25658191	0.105263	4
Amp_14	chr1	65390464	65402854	65390464	65402854	0.052632	2
Amp_15	chr1	65402855	65411167	65402855	65411167	0.078947	3
Amp_16	chr1	72768089	72772403	72768089	72772403	0.236842	9
Amp_17	chr1	72772404	72804009	72772404	72804009	0.263158	10
Amp_18	chr1	72804010	72807865	72804010	72807865	0.236842	9
Amp_19	chr1	72807866	72811017	72807866	72811017	0.210526	8
Amp_20	chr1	72811018	72811526	72811018	72811526	0.184211	7
Amp_21	chr1	104134721	104159384	104134721	104159384	0.052632	2
Amp_22	chr1	104159385	104160830	104159385	104160830	0.078947	3
Amp_23	chr1	104160831	104163016	104160831	104163016	0.078947	3
Amp_24	chr1	104163017	104235452	104163017	104235452	0.105263	4
Amp_25	chr1	104235453	104237428	104235453	104237428	0.131579	5
Amp_26	chr1	104237429	104260105	104237429	104260105	0.157895	6
Amp_27	chr1	104260106	104303424	104260106	104303424	0.131579	5
Amp_28	chr1	104303425	104303569	104303425	104303569	0.078947	3
Amp_29	chr1	110225943	110226171	110225943	110226171	0.052632	2
Amp_30	chr1	110226172	110244795	110226172	110244795	0.078947	3
Amp_31	chr1	142603881	145080030	142603881	145080030	0.052632	2
Amp_32	chr1	145080031	145151895	145080031	145151895	0.105263	4
Amp_33	chr1	145151896	145154528	145151896	145154528	0.157895	6
Amp_34	chr1	145154529	145272315	145154529	145272315	0.131579	5
Amp_35	chr1	145272316	145283716	145272316	145283716	0.184211	7
Amp_36	chr1	145283717	145287105	145283717	145287105	0.210526	8
Amp_37	chr1	145287106	145288054	145287106	145288054	0.210526	8
Amp_38	chr1	145288055	145307466	145288055	145307466	0.078947	3
Amp_39	chr1	145307467	145310381	145307467	145310381	0.078947	3
Amp_40	chr1	145310382	145366725	145310382	145366725	0.078947	3
Amp_41	chr1	145366726	145368213	145366726	145368213	0.078947	3
Amp_42	chr1	145368214	145373564	145368214	145373564	0.078947	3
Amp_43	chr1	145373565	145384693	145373565	145384693	0.052632	2
Amp_44	chr1	147825572	147830034	147825572	147830034	0.052632	2
Amp_45	chr1	147830035	148806785	147830035	148806785	0.078947	3
Amp_46	chr1	148806786	149057485	148806786	149057485	0.052632	2
Amp_47	chr1	149057486	149340200	149057486	149340200	0.078947	3
Amp_48	chr1	149340201	149447226	149340201	149447226	0.052632	2
Amp_49	chr1	149447227	149521840	149447227	149521840	0.078947	3
Amp_50	chr1	149521841	149617469	149521841	149617469	0.105263	4
Amp_51	chr1	149617470	149664413	149617470	149664413	0.078947	3
Amp_52	chr1	149664414	149747749	149664414	149747749	0.052632	2
Amp_53	chr1	152551301	152552608	152551301	152552608	0.052632	2
Amp_54	chr1	152552609	152552922	152552609	152552922	0.078947	3
Amp_55	chr1	152552923	152555351	152552923	152555351	0.105263	4
Amp_56	chr1	152555352	152555616	152555352	152555616	0.105263	4
Amp_57	chr1	152555617	152555750	152555617	152555750	0.289474	11
Amp_58	chr1	152555751	152556317	152555751	152556317	0.315789	12
Amp_59	chr1	152556318	152556405	152556318	152556405	0.342105	13
Amp_60	chr1	152556406	152585718	152556406	152585718	0.394737	15
Amp_61	chr1	152585719	152585772	152585719	152585772	0.342105	13
Amp_62	chr1	152585773	152586197	152585773	152586197	0.263158	10
Amp_63	chr1	152586198	152588386	152586198	152588386	0.078947	3
Amp_64	chr1	152759365	152762027	152759365	152762027	0.052632	2
Amp_65	chr1	152762028	152768101	152762028	152768101	0.078947	3
Amp_66	chr1	152768102	152771302	152768102	152771302	0.052632	2
Amp_67	chr1	196727820	196727842	196727820	196727842	0.078947	3
Amp_68	chr1	196727843	196729442	196727843	196729442	0.105263	4
Amp_69	chr1	196729443	196799602	196729443	196799602	0.157895	6
Amp_70	chr1	196799603	196801736	196799603	196801736	0.131579	5
Amp_71	chr1	196801737	196801918	196801737	196801918	0.105263	4
Amp_72	chr1	196801919	196801994	196801919	196801994	0.078947	3
Amp_73	chr1	196801995	196813797	196801995	196813797	0.052632	2
Amp_74	chr1	243135348	243160088	243135348	243160088	0.052632	2
Amp_75	chr1	243160089	243267961	243160089	243267961	0.078947	3
Amp_76	chr1	248749207	248751871	248749207	248751871	0.052632	2
Amp_77	chr1	248751872	248795570	248751872	248795570	0.078947	3
Amp_78	chr1	248795571	248809238	248795571	248809238	0.052632	2
Amp_79	chr2	12773	155862	12773	155862	0.078947	3
Amp_80	chr2	155863	753854	155863	753854	0.078947	3
Amp_81	chr2	753855	1044329	753855	1044329	0.052632	2
Amp_82	chr2	87574852	87697507	87574852	87697507	0.052632	2
Amp_83	chr2	89133292	89133551	89133292	89133551	0.157895	6
Amp_84	chr2	89133552	89134902	89133552	89134902	0.184211	7
Amp_85	chr2	89134903	89136167	89134903	89136167	0.263158	10
Amp_86	chr2	89136168	89141021	89136168	89141021	0.289474	11
Amp_87	chr2	89141022	89148746	89141022	89148746	0.315789	12
Amp_88	chr2	89148747	89155657	89148747	89155657	0.342105	13
Amp_89	chr2	89155658	89157707	89155658	89157707	0.368421	14
Amp_90	chr2	89157708	89159533	89157708	89159533	0.421053	16
Amp_91	chr2	89159534	89161348	89159534	89161348	0.552632	21
Amp_92	chr2	89161349	89314221	89161349	89314221	0.578947	22
Amp_93	chr2	89314222	89317378	89314222	89317378	0.578947	22
Amp_94	chr2	89317379	89347858	89317379	89347858	0.552632	21
Amp_95	chr2	89347859	89360567	89347859	89360567	0.526316	20
Amp_96	chr2	89360568	89362381	89360568	89362381	0.526316	20
Amp_97	chr2	89362382	89438587	89362382	89438587	0.5	19
Amp_98	chr2	89438588	89454002	89438588	89454002	0.473684	18
Amp_99	chr2	89454003	89455840	89454003	89455840	0.473684	18
Amp_100	chr2	89455841	89458136	89455841	89458136	0.473684	18
Amp_101	chr2	89458137	89470161	89458137	89470161	0.421053	16
Amp_102	chr2	89470162	89486847	89470162	89486847	0.394737	15
Amp_103	chr2	89486848	89491094	89486848	89491094	0.394737	15
Amp_104	chr2	89491095	89493297	89491095	89493297	0.368421	14
Amp_105	chr2	89493298	89500818	89493298	89500818	0.368421	14
Amp_106	chr2	89500819	89548881	89500819	89548881	0.368421	14
Amp_107	chr2	89548882	89553898	89548882	89553898	0.342105	13
Amp_108	chr2	89553899	89562888	89553899	89562888	0.315789	12
Amp_109	chr2	89562889	90266484	89562889	90266484	0.289474	11
Amp_110	chr2	91627115	92305796	91627115	92305796	0.157895	6
Amp_111	chr2	98128316	98138425	98128316	98138425	0.052632	2
Amp_112	chr2	98138426	98161835	98138426	98161835	0.052632	2
Amp_113	chr2	131187210	131463830	131187210	131463830	0.052632	2
Amp_114	chr3	61893	284870	61893	284870	0.052632	2
Amp_115	chr3	129773070	129776239	129773070	129776239	0.052632	2
Amp_116	chr3	129776240	129778776	129776240	129778776	0.078947	3
Amp_117	chr3	129778777	129798766	129778777	129798766	0.157895	6
Amp_118	chr3	129798767	129807452	129798767	129807452	0.131579	5
Amp_119	chr3	129807453	129808258	129807453	129808258	0.052632	2
Amp_120	chr3	162510966	162544009	162510966	162544009	0.105263	4
Amp_121	chr3	162544010	162623020	162544010	162623020	0.131579	5
Amp_122	chr3	189581633	189586218	189581633	189586218	0.052632	2
Amp_123	chr3	192873421	192877054	192873421	192877054	0.052632	2
Amp_124	chr3	192877055	193089624	192877055	193089624	0.078947	3
Amp_125	chr3	194158047	194160029	194158047	194160029	0.052632	2
Amp_126	chr3	194160030	194162767	194160030	194162767	0.078947	3
Amp_127	chr3	194162768	194164002	194162768	194164002	0.052632	2
Amp_128	chr3	195317761	195425836	195317761	195425836	0.052632	2
Amp_129	chr3	195425837	195429654	195425837	195429654	0.105263	4
Amp_130	chr3	195429655	195464686	195429655	195464686	0.131579	5
Amp_131	chr3	195464687	195475126	195464687	195475126	0.105263	4
Amp_132	chr3	195773412	195773678	195773412	195773678	0.078947	3
Amp_133	chr3	195773679	195775190	195773679	195775190	0.105263	4
Amp_134	chr3	195775191	195777062	195775191	195777062	0.157895	6
Amp_135	chr3	195777063	195777152	195777063	195777152	0.078947	3
Amp_136	chr3	195777153	195777202	195777153	195777202	0.052632	2
Amp_137	chr4	10387	22978	10387	22978	0.210526	8
Amp_138	chr4	22979	27934	22979	27934	0.184211	7
Amp_139	chr4	27935	43221	27935	43221	0.210526	8
Amp_140	chr4	43222	43682	43222	43682	0.210526	8
Amp_141	chr4	43683	43892	43683	43892	0.184211	7
Amp_142	chr4	43893	49195	43893	49195	0.157895	6
Amp_143	chr4	49196	50493	49196	50493	0.131579	5
Amp_144	chr4	50494	52023	50494	52023	0.131579	5
Amp_145	chr4	52024	62022	52024	62022	0.131579	5
Amp_146	chr4	62023	62126	62023	62126	0.078947	3
Amp_147	chr4	62127	66031	62127	66031	0.052632	2
Amp_148	chr4	967534	970678	967534	970678	0.473684	18
Amp_149	chr4	970679	970760	970679	970760	0.5	19
Amp_150	chr4	970761	971094	970761	971094	0.526316	20
Amp_151	chr4	971095	975865	971095	975865	0.5	19
Amp_152	chr4	975866	980635	975866	980635	0.052632	2
Amp_153	chr4	49083409	49145209	49083409	49145209	0.052632	2
Amp_154	chr4	49145210	49151809	49145210	49151809	0.078947	3
Amp_155	chr4	49151810	49658624	49151810	49658624	0.105263	4
Amp_156	chr4	69373762	69375057	69373762	69375057	0.289474	11
Amp_157	chr4	69375058	69482845	69375058	69482845	0.421053	16
Amp_158	chr4	69482846	69484038	69482846	69484038	0.368421	14
Amp_159	chr4	69484039	69492326	69484039	69492326	0.342105	13
Amp_160	chr4	69492327	69495140	69492327	69495140	0.184211	7
Amp_161	chr4	69495141	69495233	69495141	69495233	0.131579	5
Amp_162	chr4	69495234	69498502	69495234	69498502	0.105263	4
Amp_163	chr4	69498503	69501698	69498503	69501698	0.052632	2
Amp_164	chr4	70117985	70140710	70117985	70140710	0.052632	2
Amp_165	chr4	70140711	70274790	70140711	70274790	0.078947	3
Amp_166	chr4	70274791	70278273	70274791	70278273	0.052632	2
Amp_167	chr5	693500	722300	693500	722300	0.052632	2
Amp_168	chr5	722301	776724	722301	776724	0.105263	4
Amp_169	chr5	776725	798674	776725	798674	0.078947	3
Amp_170	chr5	32108320	32114317	32108320	32114317	0.052632	2
Amp_171	chr5	32114318	32170660	32114318	32170660	0.078947	3
Amp_172	chr5	32170661	32174846	32170661	32174846	0.052632	2
Amp_173	chr5	57323807	57341241	57323807	57341241	0.052632	2
Amp_174	chr5	58822646	58823170	58822646	58823170	0.078947	3
Amp_175	chr5	180377035	180378777	180377035	180378777	0.052632	2
Amp_176	chr5	180378778	180417039	180378778	180417039	0.078947	3
Amp_177	chr6	254275	255672	254275	255672	0.052632	2
Amp_178	chr6	255673	257070	255673	257070	0.078947	3
Amp_179	chr6	257071	257618	257071	257618	0.105263	4
Amp_180	chr6	257619	267212	257619	267212	0.131579	5
Amp_181	chr6	267213	294599	267213	294599	0.157895	6
Amp_182	chr6	294600	294724	294600	294724	0.131579	5
Amp_183	chr6	294725	294881	294725	294881	0.105263	4
Amp_184	chr6	294882	298560	294882	298560	0.078947	3
Amp_185	chr6	298561	322099	298561	322099	0.052632	2
Amp_186	chr6	29837214	29837276	29837214	29837276	0.105263	4
Amp_187	chr6	29837277	29842228	29837277	29842228	0.131579	5
Amp_188	chr6	29842229	29844169	29842229	29844169	0.157895	6
Amp_189	chr6	29844170	29849456	29844170	29849456	0.184211	7
Amp_190	chr6	29849457	29849666	29849457	29849666	0.131579	5
Amp_191	chr6	29849667	29902763	29849667	29902763	0.105263	4
Amp_192	chr6	29902764	29903966	29902764	29903966	0.078947	3
Amp_193	chr6	29903967	29928829	29903967	29928829	0.052632	2
Amp_194	chr6	31283841	31287068	31283841	31287068	0.052632	2
Amp_195	chr6	31287069	31308128	31287069	31308128	0.052632	2
Amp_196	chr6	32454399	32454581	32454399	32454581	0.078947	3
Amp_197	chr6	32454582	32469942	32454582	32469942	0.105263	4
Amp_198	chr6	32469943	32487910	32469943	32487910	0.184211	7
Amp_199	chr6	32487911	32504808	32487911	32504808	0.157895	6
Amp_200	chr6	32504809	32508341	32504809	32508341	0.052632	2
Amp_201	chr6	56567943	56568456	56567943	56568456	0.078947	3
Amp_202	chr6	56568457	56582015	56568457	56582015	0.078947	3
Amp_203	chr6	56582016	56582117	56582016	56582117	0.052632	2
Amp_204	chr6	65342304	65557610	65342304	65557610	0.052632	2
Amp_205	chr6	78721514	78745999	78721514	78745999	0.078947	3
Amp_206	chr6	78962267	78965865	78962267	78965865	0.052632	2
Amp_207	chr6	78965866	79007858	78965866	79007858	0.105263	4
Amp_208	chr6	79007859	79026218	79007859	79026218	0.131579	5
Amp_209	chr6	79026219	79038408	79026219	79038408	0.105263	4
Amp_210	chr6	118878847	118878948	118878847	118878948	0.157895	6
Amp_211	chr6	118878949	118882365	118878949	118882365	0.210526	8
Amp_212	chr6	118882366	118888773	118882366	118888773	0.263158	10
Amp_213	chr6	118888774	118891563	118888774	118891563	0.105263	4
Amp_214	chr6	118891564	118893025	118891564	118893025	0.052632	2
